seasonID,team,date,home,opponent,win,offRtg,defRtg,netRtg,pace,ptsPerScoringAttempt,ftPercent,2PtPercent,3PtPercent,offRebPercent,defRebPercent,assistPercent,blockPercent,simpleRPI,margin,ptsScored,ptsAllowed,team,home,pointsScored,fieldGoalMade,fieldGoalAttempt,fieldGoalPercent,threePointMade,threePointAttempt,threePointPercent,freeThrowMade,freeThrowAttempt,freeThrowPercent,offensiveRebound,defensiveRebound,totalRebound,assist,turnover,steal,block,personalFoul,team,home,pointsScored,fieldGoalMade,fieldGoalAttempt,fieldGoalPercent,threePointMade,threePointAttempt,threePointPercent,freeThrowMade,freeThrowAttempt,freeThrowPercent,offensiveRebound,defensiveRebound,totalRebound,assist,turnover,steal,block,personalFoul
3,Wisconsin,1/28/18,0,Illinois ,1,107.1,90.2,16.9,66.5,1.01,61.5,38.5,44.4,47.4,68.4,47.8,12.5,216,9,70,61,Wisconsin,0,59,22,55,0.4,5,14,0.357142857,11,15,0.733333333,9,20,29,12,11,5,2,16,Illinois,1,65,25,63,0.396825397,7,21,0.333333333,9,12,0.75,10,20,30,12,13,6,4,19
3,Wisconsin,2/11/18,0,Nebraska ,0,83.6,89,-5.5,57.4,0.84,33.3,36.4,41.7,27,66.7,66.7,6.1,56,-3,48,51,Wisconsin,0,59,22,55,0.4,5,14,0.357142857,11,15,0.733333333,9,20,29,12,11,5,2,16,Nebraska,1,61,23,56,0.410714286,6,21,0.285714286,9,14,0.642857143,6,30,36,17,20,6,5,16
3,Wisconsin,2/18/18,0,Iowa ,0,77,112.2,-35.2,78.8,0.87,36.4,43.9,29.2,17.8,75,48,2.3,22,-27,61,88,Wisconsin,0,59,22,55,0.4,5,14,0.357142857,11,15,0.733333333,9,20,29,12,11,5,2,16,Iowa,1,83,31,62,0.5,5,14,0.357142857,17,21,0.80952381,9,28,37,22,15,7,5,14
3,Wisconsin,2/21/18,0,Michigan St. ,0,91.7,106,-14.4,65.8,0.93,66.7,40.5,33.3,27,54.8,59.1,4.4,58,-8,61,69,Wisconsin,0,59,22,55,0.4,5,14,0.357142857,11,15,0.733333333,9,20,29,12,11,5,2,16,Michigan St.,1,68,25,63,0.396825397,5,19,0.263157895,12,16,0.75,13,22,36,17,13,8,4,16
2,Wisconsin,1/4/17,0,Rutgers ,0,80.4,109.3,-28.9,63.5,0.87,50,41.2,30,44.7,80,85,0,198,-16,52,68,Wisconsin,0,57,22,59,0.372881356,5,18,0.277777778,9,15,0.6,11,21,32,12,19,6,2,18,Rutgers,1,53,21,57,0.368421053,6,16,0.375,6,9,0.666666667,10,20,30,14,15,10,4,16
2,Wisconsin,1/7/17,0,Minnesota ,0,77.3,115.7,-38.4,76.8,0.79,56.2,34.1,29.2,35.4,61,59.1,6.1,55,-28,60,88,Wisconsin,0,57,22,59,0.372881356,5,18,0.277777778,9,15,0.6,11,21,32,12,19,6,2,18,Minnesota,1,74,25,62,0.403225806,6,21,0.285714286,18,24,0.75,12,25,37,14,14,7,3,17
2,Wisconsin,2/1/17,0,Northwestern ,0,65.9,95.9,-30,65.5,0.76,66.7,36.8,21.4,35.1,73,82.4,7.3,64,-20,43,63,Wisconsin,0,57,22,59,0.372881356,5,18,0.277777778,9,15,0.6,11,21,32,12,19,6,2,18,Northwestern,1,71,25,59,0.423728814,6,17,0.352941176,15,19,0.789473684,8,25,33,17,15,8,4,16
2,Wisconsin,2/15/17,0,Maryland ,0,55.7,127.4,-71.7,70.9,0.7,50,35,21.4,13.5,57.6,52.9,10.4,15,-49,40,89,Wisconsin,0,57,22,59,0.372881356,5,18,0.277777778,9,15,0.6,11,21,32,12,19,6,2,18,Maryland,1,89,33,64,0.515625,7,18,0.388888889,16,22,0.727272727,14,28,41,20,17,10,5,14
2,Wisconsin,2/26/17,0,Iowa ,0,86.9,106.4,-19.5,67.9,0.88,73.7,45.5,13.3,42.5,43.3,50,2.3,45,-11,60,71,Wisconsin,0,57,22,59,0.372881356,5,18,0.277777778,9,15,0.6,11,21,32,12,19,6,2,18,Iowa,1,76,28,59,0.474576271,6,19,0.315789474,15,20,0.75,10,26,36,18,15,6,3,13
2,Wisconsin,3/1/17,0,Rutgers ,1,91.1,84,7.1,66.2,1.2,73.9,50,50,27.3,55.8,60,4,198,6,61,55,Wisconsin,0,57,22,59,0.372881356,5,18,0.277777778,9,15,0.6,11,21,32,12,19,6,2,18,Rutgers,1,53,21,57,0.368421053,6,16,0.375,6,9,0.666666667,10,20,30,14,15,10,4,16
2,Wisconsin,3/2/17,0,Michigan St. ,0,88.6,98.4,-9.8,71.1,0.94,58.8,47.8,23.1,26.3,57.1,56,8.3,48,-7,63,70,Wisconsin,0,57,22,59,0.372881356,5,18,0.277777778,9,15,0.6,11,21,32,12,19,6,2,18,Michigan St.,1,78,29,64,0.453125,8,25,0.32,11,15,0.733333333,11,27,38,22,14,6,4,22
1,Wisconsin,1/7/16,0,Rutgers ,0,69.2,107.3,-38.1,58.1,0.73,100,30.2,22.2,27,61,40,7.5,53,-20,41,61,Wisconsin,0,65,26,58,0.448275862,4,12,0.333333333,9,14,0.642857143,8,20,28,12,12,5,4,15,Rutgers,1,64,25,56,0.446428571,3,11,0.272727273,10,14,0.714285714,8,25,32,15,11,6,6,14
1,Wisconsin,1/17/16,0,Illinois ,0,91.6,102,-10.4,70.3,0.96,78.3,42.1,26.3,26.3,73.5,42.9,13.2,151,-6,65,71,Wisconsin,0,65,26,58,0.448275862,4,12,0.333333333,9,14,0.642857143,8,20,28,12,12,5,4,15,Illinois,1,62,23,64,0.359375,7,24,0.291666667,9,13,0.692307692,8,23,31,11,13,5,4,18
1,Wisconsin,1/27/16,0,Nebraska ,0,83.4,104,-20.6,73.2,0.91,14.3,51.8,11.1,21.1,68.6,46.7,6.7,88,-13,62,75,Wisconsin,0,65,26,58,0.448275862,4,12,0.333333333,9,14,0.642857143,8,20,28,12,12,5,4,15,Nebraska,1,71,26,58,0.448275862,5,14,0.357142857,12,19,0.631578947,7,27,34,17,14,6,2,16
1,Wisconsin,2/11/16,0,Michigan ,0,95.5,118,-22.5,68.8,1.05,64.7,51.2,30.8,29,76,52,15.9,47,-17,65,82,Wisconsin,0,65,26,58,0.448275862,4,12,0.333333333,9,14,0.642857143,8,20,28,12,12,5,4,15,Michigan,1,82,30,62,0.483870968,7,18,0.388888889,14,18,0.777777778,8,22,30,17,14,7,2,16
1,Wisconsin,2/14/16,0,Indiana ,0,87,102.2,-15.3,65.5,0.91,72.2,42.2,22.2,31.4,77.1,42.9,2.9,49,-10,57,67,Wisconsin,0,65,26,58,0.448275862,4,12,0.333333333,9,14,0.642857143,8,20,28,12,12,5,4,15,Indiana,1,73,25,58,0.431034483,6,18,0.333333333,18,24,0.75,8,26,34,16,12,7,3,17
1,Wisconsin,2/25/16,0,Maryland ,0,111.8,122.7,-10.9,68.3,1.15,100,50,53.8,34.4,51.4,42.4,4.3,9,-6,77,83,Wisconsin,0,65,26,58,0.448275862,4,12,0.333333333,9,14,0.642857143,8,20,28,12,12,5,4,15,Maryland,1,84,32,65,0.492307692,7,16,0.4375,13,17,0.764705882,13,28,41,19,16,7,4,14
1,Wisconsin,2/28/16,0,Purdue ,0,69.7,106.8,-37,66.3,0.76,66.7,40.4,15.4,21.1,75.9,71.4,13.2,65,-20,48,68,Wisconsin,0,65,26,58,0.448275862,4,12,0.333333333,9,14,0.642857143,8,20,28,12,12,5,4,15,Purdue,1,70,26,59,0.440677966,5,13,0.384615385,15,21,0.714285714,11,22,33,17,14,10,6,16
